,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,Timestamp
0,1,Bitcoin,BTC,bitcoin,11025,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000,19695478,19695478,FALSE,,1,,,,2024-05-08T16:00:00.000Z,62258.83645,25342752354,-1.7265,-0.50427313,-2.3318348,9.58923313,-13.26484084,-9.03944937,37.02655707,1.22622E+12,53.4255,1.30744E+12,,2024-05-08T16:00:00.000Z,,,,,,01:00.9
1,1027,Ethereum,ETH,ethereum,8900,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120103321.1,120103321.1,TRUE,,2,,,,2024-05-08T15:59:00.000Z,3006.426146,11508987380,-1.4625,-0.49118755,-2.11367858,4.31011502,-17.15337828,-23.40548704,22.51901426,3.61082E+11,15.726,3.61082E+11,,2024-05-08T15:59:00.000Z,,,,,,01:00.9
2,825,Tether USDt,USDT,tether,84918,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,1.10971E+11,1.13087E+11,TRUE,,3,,,,2024-05-08T15:59:00.000Z,0.999823275,45337440319,-1.7838,-0.00729952,-0.01435733,0.10796457,-0.01406243,-0.24658117,-0.01236637,1.10951E+11,4.8322,1.13067E+11,,2024-05-08T15:59:00.000Z,1027,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,01:00.9
3,1839,BNB,BNB,bnb,2154,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,147587171.5,147587171.5,FALSE,,4,,,,2024-05-08T15:59:00.000Z,582.5318629,1562342663,4.1,-0.5093088,-1.98060954,7.01072866,-0.85609421,19.81613412,82.06535653,85974229940,3.7458,85974229940,,2024-05-08T15:59:00.000Z,,,,,,01:00.9
4,5426,Solana,SOL,solana,656,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,448097900.5,575546221.8,TRUE,,5,,,,2024-05-08T15:59:00.000Z,145.7941743,2371251884,-12.4709,-1.53552482,-5.76157938,18.39751722,-19.62412598,-1.01295412,39.20373793,65330063402,2.8439,83911286174,,2024-05-08T15:59:00.000Z,,,,,,01:00.9
5,3408,USDC,USDC,usd-coin,18943,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,33195415202,33195415202,FALSE,,6,,,,2024-05-08T15:59:00.000Z,1.000154367,5380389694,-3.6516,0.01161248,0.02010583,0.01675741,0.01288536,0.01966161,0.01628279,33200539478,1.4453,33200539478,,2024-05-08T15:59:00.000Z,1027,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,01:00.9
6,52,XRP,XRP,xrp,1314,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",1E+11,55235913166,99987652657,FALSE,,7,,,,2024-05-08T16:00:00.000Z,0.527941652,1160285389,-31.2742,0.13367561,-2.32558545,6.07727537,-14.20533277,-15.25075877,2.03639876,29161339272,1.2694,52794165245,,2024-05-08T16:00:00.000Z,,,,,,01:00.9
7,74,Dogecoin,DOGE,dogecoin,962,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,1.44207E+11,1.44207E+11,TRUE,,8,,,,2024-05-08T16:00:00.000Z,0.14854363,1121189236,-7.8013,-0.92102261,-5.13161161,23.25312928,-26.77032871,-12.73079446,84.0977979,21420986184,0.9333,21420986184,,2024-05-08T16:00:00.000Z,,,,,,01:00.9
8,11419,Toncoin,TON,toncoin,312,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3473404500,5106321138,TRUE,,9,3414166606,19789383997,,2024-05-08T15:59:00.000Z,5.796256094,198489883.6,21.2308,-1.04336871,-1.68521599,25.73307072,-3.56295998,101.0172392,177.6676168,20132742000,0.8756,29597545014,,2024-05-08T15:59:00.000Z,,,,,,01:00.9
9,2010,Cardano,ADA,cardano,1162,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000,35658352021,36855324087,FALSE,,10,,,,2024-05-08T15:59:00.000Z,0.463600149,437192120,38.6027,1.4523245,2.41476553,6.65911455,-23.61509228,-37.17497699,-12.92347507,16531217307,0.7189,20862006701,,2024-05-08T15:59:00.000Z,,,,,,01:00.9
10,5994,Shiba Inu,SHIB,shiba-inu,805,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,5.89289E+14,5.89534E+14,FALSE,,11,,,,2024-05-08T15:59:00.000Z,2.29E-05,406938975.7,-6.4132,-0.71086586,-3.90440225,10.30188537,-20.19253882,-34.0221951,145.7757836,13473813330,0.586,13479407719,,2024-05-08T15:59:00.000Z,1027,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,01:00.9
11,5805,Avalanche,AVAX,avalanche,719,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719,380604750,439294390,FALSE,,12,,,,2024-05-08T15:59:00.000Z,34.48563023,364346518.6,-8.9062,-0.97065019,-6.57459543,6.44776188,-30.50526879,-20.17742469,-4.30314344,13125394672,0.5708,24683045660,,2024-05-08T15:59:00.000Z,,,,,,01:00.9
12,1958,TRON,TRX,tron,972,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87504014981,87504088092,TRUE,,13,71659659264,8816685901,,2024-05-08T15:59:00.000Z,0.123035554,389163483.2,38.0455,0.34487524,2.08348483,2.84167657,0.26804874,-9.72141036,0.00443984,10766104990,0.4687,10766113985,,2024-05-08T15:59:00.000Z,,,,,,01:00.9
13,6636,Polkadot,DOT,polkadot-new,755,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1437953431,1437953431,TRUE,,14,1442683636,10329008278,,2024-05-08T16:00:00.000Z,7.159579563,185674115.7,5.2152,0.1683719,-0.48905962,10.40646047,-20.5503822,-33.62249387,1.51047678,10295142000,0.4485,10295142000,,2024-05-08T16:00:00.000Z,,,,,,01:00.9
14,1831,Bitcoin Cash,BCH,bitcoin-cash,883,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000,19702893.75,19702893.75,FALSE,,15,,,,2024-05-08T15:59:00.000Z,460.2015411,387419118.2,7.2868,-0.87251816,-5.01952759,14.28951836,-32.44397959,6.57047322,88.46032128,9067302069,0.3947,9664232364,,2024-05-08T15:59:00.000Z,,,,,,01:00.9
15,1,Bitcoin,BTC,bitcoin,11025,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000,19695478,19695478,FALSE,,1,,,,2024-05-08T16:00:00.000Z,62258.83645,25342752354,-1.7265,-0.50427313,-2.3318348,9.58923313,-13.26484084,-9.03944937,37.02655707,1.22622E+12,53.4255,1.30744E+12,,2024-05-08T16:00:00.000Z,,,,,,01:06.8
16,1027,Ethereum,ETH,ethereum,8900,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120103321.1,120103321.1,TRUE,,2,,,,2024-05-08T15:59:00.000Z,3006.426146,11508987380,-1.4625,-0.49118755,-2.11367858,4.31011502,-17.15337828,-23.40548704,22.51901426,3.61082E+11,15.726,3.61082E+11,,2024-05-08T15:59:00.000Z,,,,,,01:06.8
17,825,Tether USDt,USDT,tether,84918,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,1.10971E+11,1.13087E+11,TRUE,,3,,,,2024-05-08T15:59:00.000Z,0.999823275,45337440319,-1.7838,-0.00729952,-0.01435733,0.10796457,-0.01406243,-0.24658117,-0.01236637,1.10951E+11,4.8322,1.13067E+11,,2024-05-08T15:59:00.000Z,1027,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,01:06.8
18,1839,BNB,BNB,bnb,2154,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,147587171.5,147587171.5,FALSE,,4,,,,2024-05-08T15:59:00.000Z,582.5318629,1562342663,4.1,-0.5093088,-1.98060954,7.01072866,-0.85609421,19.81613412,82.06535653,85974229940,3.7458,85974229940,,2024-05-08T15:59:00.000Z,,,,,,01:06.8
19,5426,Solana,SOL,solana,656,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,448097900.5,575546221.8,TRUE,,5,,,,2024-05-08T15:59:00.000Z,145.7941743,2371251884,-12.4709,-1.53552482,-5.76157938,18.39751722,-19.62412598,-1.01295412,39.20373793,65330063402,2.8439,83911286174,,2024-05-08T15:59:00.000Z,,,,,,01:06.8
20,3408,USDC,USDC,usd-coin,18943,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,33195415202,33195415202,FALSE,,6,,,,2024-05-08T15:59:00.000Z,1.000154367,5380389694,-3.6516,0.01161248,0.02010583,0.01675741,0.01288536,0.01966161,0.01628279,33200539478,1.4453,33200539478,,2024-05-08T15:59:00.000Z,1027,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,01:06.8
21,52,XRP,XRP,xrp,1314,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",1E+11,55235913166,99987652657,FALSE,,7,,,,2024-05-08T16:00:00.000Z,0.527941652,1160285389,-31.2742,0.13367561,-2.32558545,6.07727537,-14.20533277,-15.25075877,2.03639876,29161339272,1.2694,52794165245,,2024-05-08T16:00:00.000Z,,,,,,01:06.8
22,74,Dogecoin,DOGE,dogecoin,962,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,1.44207E+11,1.44207E+11,TRUE,,8,,,,2024-05-08T16:00:00.000Z,0.14854363,1121189236,-7.8013,-0.92102261,-5.13161161,23.25312928,-26.77032871,-12.73079446,84.0977979,21420986184,0.9333,21420986184,,2024-05-08T16:00:00.000Z,,,,,,01:06.8
23,11419,Toncoin,TON,toncoin,312,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3473404500,5106321138,TRUE,,9,3414166606,19789383997,,2024-05-08T15:59:00.000Z,5.796256094,198489883.6,21.2308,-1.04336871,-1.68521599,25.73307072,-3.56295998,101.0172392,177.6676168,20132742000,0.8756,29597545014,,2024-05-08T15:59:00.000Z,,,,,,01:06.8
24,2010,Cardano,ADA,cardano,1162,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000,35658352021,36855324087,FALSE,,10,,,,2024-05-08T15:59:00.000Z,0.463600149,437192120,38.6027,1.4523245,2.41476553,6.65911455,-23.61509228,-37.17497699,-12.92347507,16531217307,0.7189,20862006701,,2024-05-08T15:59:00.000Z,,,,,,01:06.8
25,5994,Shiba Inu,SHIB,shiba-inu,805,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,5.89289E+14,5.89534E+14,FALSE,,11,,,,2024-05-08T15:59:00.000Z,2.29E-05,406938975.7,-6.4132,-0.71086586,-3.90440225,10.30188537,-20.19253882,-34.0221951,145.7757836,13473813330,0.586,13479407719,,2024-05-08T15:59:00.000Z,1027,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,01:06.8
26,5805,Avalanche,AVAX,avalanche,719,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719,380604750,439294390,FALSE,,12,,,,2024-05-08T15:59:00.000Z,34.48563023,364346518.6,-8.9062,-0.97065019,-6.57459543,6.44776188,-30.50526879,-20.17742469,-4.30314344,13125394672,0.5708,24683045660,,2024-05-08T15:59:00.000Z,,,,,,01:06.8
27,1958,TRON,TRX,tron,972,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87504014981,87504088092,TRUE,,13,71659659264,8816685901,,2024-05-08T15:59:00.000Z,0.123035554,389163483.2,38.0455,0.34487524,2.08348483,2.84167657,0.26804874,-9.72141036,0.00443984,10766104990,0.4687,10766113985,,2024-05-08T15:59:00.000Z,,,,,,01:06.8
28,6636,Polkadot,DOT,polkadot-new,755,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1437953431,1437953431,TRUE,,14,1442683636,10329008278,,2024-05-08T16:00:00.000Z,7.159579563,185674115.7,5.2152,0.1683719,-0.48905962,10.40646047,-20.5503822,-33.62249387,1.51047678,10295142000,0.4485,10295142000,,2024-05-08T16:00:00.000Z,,,,,,01:06.8
29,1831,Bitcoin Cash,BCH,bitcoin-cash,883,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000,19702893.75,19702893.75,FALSE,,15,,,,2024-05-08T15:59:00.000Z,460.2015411,387419118.2,7.2868,-0.87251816,-5.01952759,14.28951836,-32.44397959,6.57047322,88.46032128,9067302069,0.3947,9664232364,,2024-05-08T15:59:00.000Z,,,,,,01:06.8
30,1,Bitcoin,BTC,bitcoin,11025,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000,19695478,19695478,FALSE,,1,,,,2024-05-08T16:01:00.000Z,62278.23214,25344835909,-1.7084,-0.39031221,-2.30833907,9.81903879,-13.27010296,-9.0289834,37.05429699,1.2266E+12,53.4422,1.30784E+12,,2024-05-08T16:01:00.000Z,,,,,,02:11.7
31,1027,Ethereum,ETH,ethereum,8900,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120103321.1,120103321.1,TRUE,,2,,,,2024-05-08T16:00:00.000Z,3005.657669,11512371506,-1.4068,-0.48625887,-2.15019584,4.28267459,-17.18573339,-23.44264851,22.49079455,3.60989E+11,15.722,3.60989E+11,,2024-05-08T16:00:00.000Z,,,,,,02:11.7
32,825,Tether USDt,USDT,tether,84918,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,1.10971E+11,1.13087E+11,TRUE,,3,,,,2024-05-08T16:00:00.000Z,0.999663998,45342265569,-1.7538,-0.03163379,-0.04162675,0.08703047,-0.04439086,-0.26675699,-0.02502049,1.10934E+11,4.8314,1.13049E+11,,2024-05-08T16:00:00.000Z,1027,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,02:11.7
33,1839,BNB,BNB,bnb,2154,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,147587171.5,147587171.5,FALSE,,4,,,,2024-05-08T16:00:00.000Z,582.3369728,1563340811,4.1812,-0.54621922,-2.01029901,6.97073288,-0.88745402,19.79556192,82.00423634,85945466667,3.7446,85945466667,,2024-05-08T16:00:00.000Z,,,,,,02:11.7
34,5426,Solana,SOL,solana,656,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,448097900.5,575546221.8,TRUE,,5,,,,2024-05-08T16:00:00.000Z,145.7724404,2371935989,-12.436,-1.5311808,-5.77626424,18.36811571,-19.63978973,-1.03899639,39.17730349,65320324490,2.8435,83898777313,,2024-05-08T16:00:00.000Z,,,,,,02:11.7
35,3408,USDC,USDC,usd-coin,18943,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,33195415202,33195415202,FALSE,,6,,,,2024-05-08T16:00:00.000Z,0.999961598,5379363322,-3.6692,-0.02478061,-0.01392653,0.00028946,-0.00889367,0.00413597,0.00121673,33194140439,1.445,33194140439,,2024-05-08T16:00:00.000Z,1027,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,02:11.7
36,52,XRP,XRP,xrp,1314,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",1E+11,55235913166,99987652657,FALSE,,7,,,,2024-05-08T16:01:00.000Z,0.52752941,1160268015,-30.9885,0.09026685,-2.3548513,5.892475,-14.27651872,-15.323003,1.98893031,29138568694,1.2685,52752941020,,2024-05-08T16:01:00.000Z,,,,,,02:11.7
37,74,Dogecoin,DOGE,dogecoin,962,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,1.44207E+11,1.44207E+11,TRUE,,8,,,,2024-05-08T16:01:00.000Z,0.148570904,1121334794,-7.7419,-0.86885341,-5.04597488,23.13641009,-26.75773611,-12.70850173,84.12281302,21424919300,0.9335,21424919300,,2024-05-08T16:01:00.000Z,,,,,,02:11.7
38,11419,Toncoin,TON,toncoin,312,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3473404500,5106321138,TRUE,,9,3414166606,19793867213,,2024-05-08T16:00:00.000Z,5.797569216,198492200.5,21.064,-0.9870138,-1.65669203,25.83265191,-3.53066113,101.084878,177.7305214,20137303003,0.8774,29604250236,,2024-05-08T16:00:00.000Z,,,,,,02:11.7
